row_number,reason,raw_row
110023,servicing_npi,1891701637|A013707300|T2031|2018-12|324|10098|715691.86
110129,servicing_npi,1104991066|A423525800|S5140|2018-03|87|2906|715267.38
110197,servicing_npi,1477628758|A423525800|T2016|2021-08|77|2324|714916.35
110357,servicing_npi,1306068010|A565813600|T1019|2022-07|260|6992|714170.10
110379,servicing_npi,1134200942|A668967200|T2016|2021-06|63|1856|714101.35
110560,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-10|81|2474|713297.57
110572,servicing_npi,1093792350|A304140100|U0003|2020-12|4094|8556|713213.00
110618,billing_npi;servicing_npi,A136957200|A136957200|T2016|2018-03|140|6971|713009.08
110738,servicing_npi,1063568574|A268453200|T1016|2022-04|2482|11831|712494.54
110875,servicing_npi,1609961747|A565813600|T1019|2018-12|272|10522|711917.85
111022,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-06|84|2403|711349.03
111063,servicing_npi,1467513887|M968128100|T1018|2019-12|2113|24914|711119.91
111279,servicing_npi,1619053378|M968128100|T1018|2019-09|1806|20909|709940.55
111295,servicing_npi,1316012263|A423525800|S5140|2022-08|134|1980|709874.32
111322,billing_npi;servicing_npi,A245728800|A245728800|T1019|2019-05|257|9997|709744.36
111335,servicing_npi,1306068010|A565813600|T1019|2022-06|272|7864|709692.58
111347,servicing_npi,1154496008|A423525800|T2016|2018-02|110|3272|709636.34
111394,servicing_npi,1063568574|A268453200|T1016|2020-08|2272|11398|709412.48
111474,servicing_npi,1619053378|M968128100|T1018|2018-02|2525|32077|709031.36
111572,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-07|319|7705|708599.40
111721,servicing_npi,1518560580|A423525800|S5140|2021-04|86|2648|707881.69
111755,servicing_npi,1063568574|A268453200|T1016|2020-05|2268|11657|707727.07
111783,servicing_npi,1598830895|A423525800|S5140|2018-02|87|2462|707601.26
111817,servicing_npi,1104991066|A423525800|S5140|2018-07|91|3003|707459.63
111823,servicing_npi,1619053378|M968128100|T1018|2020-01|1977|30448|707410.68
111832,servicing_npi,1104991066|A423525800|S5140|2020-02|93|2937|707352.23
111930,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-08|82|2489|706825.35
111935,servicing_npi,1831264290|A423525800|T2016|2019-02|112|3385|706798.07
111987,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-07|79|2367|706639.70
112031,billing_npi;servicing_npi,A452642000|A452642000|T2016|2018-12|102|2918|706411.09
112188,servicing_npi,1598830895|A423525800|S5140|2019-02|85|2475|705731.15
112272,servicing_npi,1417080730|M968128100|T1018|2019-04|315|6781|705355.75
112477,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-01|294|7816|704395.89
112658,servicing_npi,1831264290|A423525800|T2016|2019-11|103|3473|703618.70
112759,servicing_npi,1134320484|A477415400|T1019|2022-05|258|10298|703141.96
112764,servicing_npi,1063568574|A268453200|T1016|2020-10|2373|11885|703100.82
112790,servicing_npi,1316012263|A423525800|T2016|2021-02|79|2172|702962.50
112810,servicing_npi,1417011263|A423525800|S5140|2022-08|144|2106|702880.92
112952,servicing_npi,1417011263|A423525800|T2016|2021-03|92|2572|702334.60
112968,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-12|82|2426|702270.59
113017,servicing_npi,1447348172|M784450100|H2014|2020-05|168|2585|702055.25
113041,servicing_npi,1831264290|A423525800|S5140|2021-01|90|4225|701961.86
113094,servicing_npi,1104991066|A423525800|S5140|2018-04|91|2590|701789.68
113143,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-05|81|2382|701584.96
113202,billing_npi;servicing_npi,A452642000|A452642000|T2016|2018-06|101|2879|701323.83
113220,servicing_npi,1316012263|A423525800|S5140|2021-02|80|2710|701264.81
113250,servicing_npi,1104991066|A423525800|S5140|2018-01|90|2889|701069.36
113259,servicing_npi,1063568574|A268453200|T1016|2021-10|2406|11622|701005.75
113343,servicing_npi,1104991066|A423525800|T2016|2021-04|89|2545|700631.54
113397,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-04|323|7610|700434.23
113416,servicing_npi,1063568574|A268453200|T1016|2021-02|2438|11579|700341.15
113513,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-03|324|7706|699900.05
113598,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-06|80|2379|699516.98
113609,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-01|81|2468|699473.41
113702,servicing_npi,1063568574|A268453200|T1016|2022-01|2422|11768|699051.09
113800,billing_npi;servicing_npi,A542640100|A542640100|T2028|2018-12|245|11497|698652.18
114406,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-08|315|7540|696002.01
114462,billing_npi;servicing_npi,A452642000|A452642000|T2016|2018-11|101|2866|695775.18
114523,servicing_npi,1063568574|A268453200|T1016|2020-09|2289|11336|695523.51
114678,servicing_npi,1043385420|A423525800|T2016|2018-06|111|3402|694692.69
114826,servicing_npi,1043385420|A423525800|T2016|2018-03|109|3383|694039.26
114884,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-05|320|7552|693782.80
115063,servicing_npi,1417080730|M968128100|T1018|2020-02|377|7304|692996.45
115112,servicing_npi,1881946564|A397151100|S5140|2021-06|126|3807|692797.74
115290,servicing_npi,1881946564|A397151100|S5140|2021-05|120|3655|691953.11
115320,billing_npi;servicing_npi,A245728800|A245728800|T1019|2019-04|260|9783|691809.23
115423,servicing_npi,1619053378|M968128100|T1018|2019-04|1873|17587|691364.35
115463,billing_npi;servicing_npi,A452642000|A452642000|T2016|2019-09|97|2802|691176.15
115579,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-12|260|8019|690663.47
115596,billing_npi;servicing_npi,A245728800|A245728800|T1019|2019-06|257|9673|690562.52
115797,billing_npi;servicing_npi,A452642000|A452642000|T2016|2019-02|103|2809|689741.61
116268,servicing_npi,1134320484|A477415400|T1019|2022-04|262|8843|687627.71
116306,servicing_npi,1043385420|A423525800|T2016|2019-02|116|3621|687460.51
116442,servicing_npi,1609961747|A565813600|T1019|2020-12|229|9019|686920.30
116471,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-04|82|2353|686818.10
116784,servicing_npi,1063568574|A268453200|T1016|2021-11|2394|11683|685413.08
116856,servicing_npi,1447348172|A014968200|H2014|2021-06|153|3839|685108.76
116915,servicing_npi,1104991066|A423525800|S5140|2018-11|94|2739|684874.49
116930,billing_npi;servicing_npi,A669467502|A669467502|T2028|2019-03|285|12062|684820.09
117023,servicing_npi,1346604246|A649976700|H0047|2018-02|76|1922|684481.00
117045,servicing_npi,1043385420|A423525800|T2016|2018-01|102|3089|684361.42
117104,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-09|81|2403|684124.50
117128,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-03|76|2413|684019.55
117267,billing_npi;servicing_npi,A452642000|A452642000|T2016|2018-02|103|2827|683404.17
117309,servicing_npi,1609961747|A565813600|T1019|2022-04|221|8089|683245.30
117474,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-05|282|7648|682631.32
117513,servicing_npi,1417080730|M968128100|T1018|2018-05|376|9024|682445.59
117611,servicing_npi,1063568574|A268453200|T1016|2021-07|2394|11441|682060.91
117772,billing_npi;servicing_npi,A121677500|A121677500|T1019|2019-02|302|7667|681423.30
117866,servicing_npi,1063568574|A268453200|T1016|2020-12|2404|11628|681011.07
117923,servicing_npi,1063568574|A268453200|T1016|2021-01|2369|11302|680770.83
118039,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-03|85|2526|680231.24
118067,servicing_npi,1154496008|A423525800|T2016|2018-08|110|3531|680105.69
118110,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-08|75|2257|679942.25
118126,servicing_npi,1609961747|A565813600|T1019|2021-01|226|8996|679859.56
118140,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-12|189|4341|679797.23
118203,servicing_npi,1609961747|A565813600|T1019|2018-11|273|10216|679558.75
118212,servicing_npi,1417011263|A423525800|S5140|2021-04|85|2585|679530.78
118310,billing_npi;servicing_npi,A245728800|A245728800|T1019|2019-09|244|9049|679105.84
118509,servicing_npi,1619053378|M968128100|T1018|2020-02|1961|18465|678285.69
118524,servicing_npi,1043385420|A423525800|T2016|2018-07|111|3806|678221.11
118589,billing_npi;servicing_npi,A784457500|A784457500|T2028|2019-01|212|9386|677906.30
118748,servicing_npi,1609961747|A565813600|T1019|2021-10|234|8901|677200.30
119274,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-11|83|2291|674910.51
119276,billing_npi;servicing_npi,A150019800|M784450100|S5140|2018-02|85|1275|674894.74
119339,billing_npi;servicing_npi,A136957200|A136957200|T2016|2018-02|136|1062|674595.47
119712,servicing_npi,1619053378|M968128100|T1018|2019-11|1886|18836|673072.93
119718,servicing_npi,1417080730|M968128100|T1018|2020-01|372|7085|673050.74
119785,servicing_npi,1316012263|A423525800|S5140|2021-01|67|3474|672790.28
120083,servicing_npi,1104991066|A423525800|S5140|2019-02|92|2658|671576.19
120093,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-11|252|7857|671540.99
120162,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-03|290|7688|671288.04
120225,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-10|190|4498|670993.01
120355,servicing_npi,1306068010|A565813600|T1019|2022-03|244|8009|670480.84
120376,servicing_npi,1134320484|A477415400|T1019|2022-06|254|7877|670410.64
120694,servicing_npi,1104991066|A423525800|S5140|2018-09|89|2716|669090.10
120881,servicing_npi,1154496008|A423525800|S5140|2021-06|85|2480|668269.87
120955,servicing_npi,1063568574|A268453200|T1016|2022-02|2414|11020|667935.02
120968,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-07|74|2360|667883.33
120970,billing_npi;servicing_npi,A487650000|A105422800|S5135|2018-02|275|6163|667875.11
121305,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-01|186|4249|666491.42
121382,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-07|179|4321|666176.06
121576,servicing_npi,1063568574|A268453200|T1016|2020-01|2191|10832|665397.28
121718,billing_npi;servicing_npi,M606270900|M606270900|T2016|2019-09|96|3019|664825.37
122122,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-08|190|4441|663146.68
122147,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-08|246|7953|663052.35
122238,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-06|315|7109|662734.46
122268,servicing_npi,1063568574|A268453200|T1016|2019-10|2130|10606|662592.14
122471,servicing_npi,1134320484|A477415400|T1019|2020-12|277|8262|661813.29
122614,servicing_npi,1154496008|A423525800|T2016|2021-04|70|2041|661163.53
122723,servicing_npi,1417080730|M968128100|T1018|2019-09|374|6859|660787.96
122818,billing_npi;servicing_npi,A245728800|A245728800|T1019|2019-02|268|9375|660440.96
122852,servicing_npi,1306912282|A423525800|S5140|2020-10|66|2108|660283.33
122901,billing_npi;servicing_npi,A487650000|A105422800|S5135|2019-06|238|7054|660115.53
122911,servicing_npi,1134320484|A477415400|T1019|2020-03|290|8908|660076.64
123044,servicing_npi,1063568574|A268453200|T1016|2021-12|2454|11210|659500.87
123229,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-05|73|2347|658831.00
123246,servicing_npi,1972678266|A423525800|T2016|2021-04|94|2690|658772.64
123272,servicing_npi,1609961747|A565813600|T1019|2021-11|234|8572|658663.54
123394,billing_npi;servicing_npi,A528316700|A528316700|T2016|2018-01|94|355|658178.96
123810,servicing_npi,1609961747|A565813600|T1019|2022-05|216|8074|656604.52
123958,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-07|242|7630|656039.48
123964,servicing_npi,1619053378|M968128100|T1018|2019-02|1828|16977|656019.32
124044,billing_npi;servicing_npi,A853133100|M784450100|T2016|2018-07|74|2558|655732.89
124064,servicing_npi,1477628758|A423525800|S5140|2020-10|67|2200|655654.48
124166,servicing_npi,1972678829|A423525800|S5140|2021-09|72|2097|655241.77
124460,servicing_npi,1174649644|A302139400|T1019|2018-12|323|10568|654179.78
124490,billing_npi;servicing_npi,A954660000|A268453200|S5140|2018-08|63|1914|654061.77
124521,servicing_npi,1992216766|A423525800|S5140|2020-10|79|2562|653901.75
124768,servicing_npi,1134320484|A477415400|T1019|2021-12|253|7797|652892.86
124782,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-03|185|4172|652845.50
125024,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-10|250|7867|651946.07
125029,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-07|266|7012|651900.63
125144,servicing_npi,1063568574|A268453200|T1016|2021-09|2350|10972|651459.10
125337,servicing_npi,1134320484|A477415400|T1019|2020-01|292|9112|650686.32
125346,servicing_npi,1477628758|A423525800|S5140|2020-08|68|2411|650669.37
125416,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-10|268|6989|650443.42
125445,billing_npi;servicing_npi,A853133100|M784450100|T2016|2018-10|74|2379|650329.36
125466,billing_npi;servicing_npi,A528316700|A528316700|T2016|2018-03|92|2811|650246.43
125471,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-05|179|4298|650230.96
125512,billing_npi;servicing_npi,A368672800|A368672800|T2016|2019-03|78|2394|650081.40
125523,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-06|74|2250|650031.04
125537,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-07|186|4264|649945.40
125598,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-09|190|4296|649683.53
125683,servicing_npi,1134320484|A477415400|T1019|2021-10|262|8544|649373.43
125865,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-04|76|2259|648677.55
125873,servicing_npi,1043385420|A423525800|T2016|2021-02|87|2473|648638.61
126047,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-08|72|2183|647913.67
126101,servicing_npi,1134320484|A477415400|T1019|2022-03|257|7838|647680.60
126380,servicing_npi,1609961747|A565813600|T1019|2022-03|227|8121|646614.28
126382,servicing_npi,1104991066|A423525800|S5140|2018-10|89|2673|646613.00
126637,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-04|183|4192|645683.79
126640,servicing_npi,1134320484|A477415400|T1019|2019-12|282|8792|645665.07
126751,servicing_npi,1467598730|A397151100|97153|2021-08|129|9524|645247.63
126849,servicing_npi,1609961747|A565813600|T1019|2022-01|218|8147|644846.54
126868,servicing_npi,1609961747|A565813600|T1019|2020-03|239|9253|644785.58
126913,servicing_npi,1306912282|A423525800|S5140|2020-12|67|1986|644644.83
126954,servicing_npi,1134320484|A477415400|T1019|2021-01|272|7964|644508.59
127131,servicing_npi,1316012263|A423525800|T2016|2021-04|67|1997|643859.46
127283,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-12|258|6683|643305.07
127349,servicing_npi,1073972048|A649976700|H0047|2018-10|57|1550|643062.00
127380,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-08|259|6716|642953.65
127565,servicing_npi,1619053378|M968128100|T1018|2018-04|2621|23241|642258.78
127572,billing_npi;servicing_npi,A853133100|M784450100|T2016|2019-01|73|2352|642230.79
127595,servicing_npi,1609961747|A565813600|T1019|2019-08|230|9055|642129.30
127689,servicing_npi,1306912282|A423525800|S5140|2020-11|67|1981|641760.37
128097,servicing_npi,1396081667|788265|S0215|2019-12|396|4301|640216.26
128235,servicing_npi,1306912282|A423525800|S5140|2019-12|70|2091|639729.76
128269,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-11|267|6746|639552.81
128404,servicing_npi,1306912282|A423525800|S5140|2020-03|70|2110|639123.61
128426,servicing_npi,1609961747|A565813600|T1019|2020-10|231|9272|639020.37
128539,billing_npi;servicing_npi,A954660000|A268453200|S5140|2018-10|64|1857|638612.89
128599,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-02|320|6974|638342.50
128756,servicing_npi,1417080730|M968128100|T1018|2018-11|365|6650|637759.94
128927,billing_npi;servicing_npi,A705719900|A705719900|S5135|2019-06|183|4051|637052.07
128969,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-04|275|6959|636922.72
129014,servicing_npi,1609961747|A565813600|T1019|2019-10|231|8957|636779.17
129055,billing_npi;servicing_npi,A368672800|A368672800|T2016|2019-01|77|2367|636625.19
129133,servicing_npi,1134320484|A477415400|T1019|2019-03|325|10599|636330.86
129220,servicing_npi,1306912282|A423525800|S5140|2018-05|74|2193|636028.59
129321,billing_npi;servicing_npi,A705719900|A705719900|S5135|2018-11|186|4212|635690.06
129336,billing_npi;servicing_npi,A430029700|A430029700|T1019|2019-09|312|6932|635622.03
129338,servicing_npi,1306068010|A565813600|T1019|2021-12|220|7481|635611.96
129358,servicing_npi,1992216766|A423525800|S5140|2020-08|78|2507|635535.58
129367,servicing_npi,1134320484|A477415400|T1019|2019-10|293|9180|635505.65
129410,servicing_npi,1073972048|A649976700|H0047|2018-07|59|1647|635376.00
129464,servicing_npi,1134320484|A477415400|T1019|2022-01|253|7712|635172.05
129514,servicing_npi,1093834020|A397151100|S5170|2020-05|3700|104875|634983.56
129672,billing_npi;servicing_npi,A248023900|M784450100|S5140|2019-10|151|2641|634371.58
129705,billing_npi;servicing_npi,A853133100|M784450100|T2016|2018-08|74|2276|634257.91
129792,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-06|271|6625|633893.90
129817,billing_npi;servicing_npi,A430029700|A430029700|T1019|2018-02|295|7064|633787.06
129857,billing_npi;servicing_npi,A150019800|M784450100|S5140|2019-09|74|2120|633670.29
129989,billing_npi;servicing_npi,A528316700|A528316700|T2016|2018-05|93|2752|633182.19
130021,servicing_npi,1609961747|A565813600|T1019|2020-09|234|8968|633088.47
130025,servicing_npi,1104991066|A423525800|S5140|2018-02|87|2594|633081.67
130060,servicing_npi,1306068010|A565813600|T1019|2021-10|218|7607|632933.92
